"word","prob","noun_ratio"
"holes",0.912,0.973354864755753
"waders",0.008,1
"beaming",0.106,0.5
"novice",0.402,0.781818181818182
"supercollider",0.272,0.666666666666667
"beverage",0.472,1
"spatial",0.342,0.0134629768137622
"unobservable",0.192,0
"contructive",0.022,0
"retardation",0.414,0.978260869565217
"downwind",0.334,0.923076923076923
"mimic",0.034,0
"cpt",0.77,0.703703703703704
"original",0.194,0
"irradiance",0.936,0.98019801980198
"externally",0.1,0
"asteroids",0.892,0.933333333333333
"reasoning",0.496,0.577475434618292
"content",0.602,0.882211538461538
"caveats",0.248,1
"zmf",0.05,1
"cloudy",0.276,0.5
"flywheels",0.746,1
"protocols",0.232,0.928571428571429
"dressing",0.134,0.4
"andreev",0.618,0.303030303030303
"splashing",0.214,0.2
"vierbein",0.416,0.8125
"puzzled",0.154,0
"puzzles",0.274,0.4
"puzzler",0.106,0.666666666666667
"trillions",0.15,1
"interpreting",0.296,0.0273224043715847
"condition",0.778,0.999103541012999
"linearizing",0.232,0.0909090909090909
"sync",0.158,0.710526315789474
"qma",0.404,0.7
"syrup",0.516,0.769230769230769
"yawing",0.052,0
"microchip",0.182,1
"contrast",0.45,0.92436974789916
"hitchin",0.138,0.636363636363636
"hours",0.544,1
"divalent",0.11,0
"sender",0.206,0.923076923076923
"superspace",0.862,0.942028985507246
"pics",0.316,1
"hamster",0.344,0.952380952380952
"pick",0.24,0.0745501285347044
"action",0.83,1
"anticommutators",0.204,1
"summations",0.43,1
"plasmons",0.678,0.961538461538462
"indoors",0.2,1
"eddington",0.47,0.906976744186046
"magnification",0.926,0.987730061349693
"pseudovacuum",0.098,1
"incoherence",0.062,1
"ampitude",0.026,1
"duplicating",0.032,0
"asymptotical",0.044,0
"evolves",0.086,0.21830985915493
"keeping",0.244,0
"science",0.758,0.972027972027972
"evolved",0.096,0
"beautiful",0.272,0.0467289719626168
"vermiculite",0.108,1
"impacts",0.166,0.545454545454545
"gallop",0.172,0.571428571428571
"isw",0.156,0.333333333333333
"neglected",0.082,0
"accept",0.056,0.0169491525423729
"states",0.688,0.831246870305458
"sense",0.452,0.985677083333333
"gallon",0.208,0.966101694915254
"axis",0.744,0.858629491458865
"information",0.692,1
"oblate",0.154,0.44
"cling",0.444,0.111111111111111
"upto",0.066,0.103896103896104
"mapping",0.546,0.747524752475248
"backyard",0.206,1
"imagery",0.106,1
"wrench",0.294,0.851851851851852
"geographic",0.212,0.137931034482759
"imploding",0.516,0.666666666666667
"mexican",0.064,0
"radios",0.266,0.933333333333333
"redefinition",0.342,1
"pane",0.552,1
"radion",0.51,1
"polarizing",0.794,0.42
"descrete",0.026,0
"tachyon",0.928,0.867924528301887
"travelling",0.482,0.116953762466002
"srgr",0.2,1
"propose",0.06,0.0186915887850467
"pegasus",0.042,1
"srgb",0.07,0.8
"misuse",0.436,0.8
"semiconducting",0.378,0.181818181818182
"expresion",0.136,1
"dialation",0.554,1
"always",0.144,0
"independet",0.046,0.5
"errata",0.286,0.785714285714286
"status",0.622,1
"bends",0.454,0.380116959064327
"accelerator",0.818,0.976744186046512
"exorbitant",0.148,0
"acceleraton",0.072,0.5
"try",0.258,0.172168613509396
"misses",0.064,0.2
"cptp",0.172,0.75
"highway",0.578,1
"reformulated",0.144,0
"localization",0.782,0.974358974358974
"imaging",0.824,0.448863636363636
"imagine",0.406,0.24235385210995
"positioning",0.22,0.451612903225806
"detuned",0.204,0
"relativistically",0.462,0.0126582278481013
"reversing",0.41,0.0289855072463768
"slipped",0.048,0.0833333333333333
"laguerre",0.344,0.173913043478261
"thereafter",0.202,0.04
"number",0.756,1
"unexplained",0.102,0
"heads",0.382,0.947019867549669
"threatening",0.098,0
"cartoon",0.068,0.954545454545455
"exponents",0.75,1
"ammeters",0.186,1
"relationship",0.62,1
"pascals",0.628,1
"immediate",0.136,0.0254237288135593
"biomass",0.128,1
"focusing",0.512,0.157894736842105
"diffusion",0.94,0.975683890577508
"observatory",0.422,0.972972972972973
"determines",0.164,0.0742574257425743
"iranian",0.124,0
"deviator",0.014,1
"determined",0.232,0
"refrigerators",0.264,1
"bhz",0.082,1
"bhs",0.302,0.76
"qpt",0.358,0.285714285714286
"ballerina",0.346,0.8
"goldstones",0.238,0
"analogy",0.574,0.972620599739244
"analogs",0.422,0.952380952380952
"play",0.424,0.411267605633803
"effecting",0.062,0
"plat",0.088,0.5
"plan",0.222,0.855491329479769
"odorous",0.16,0
"fur",0.244,0.571428571428571
"electronvolts",0.364,1
"unequal",0.18,0
"cover",0.284,0.362944162436548
"bodies",0.794,0.994960403167747
"exp",0.31,0.778778778778779
"reheat",0.09,0.666666666666667
"wavenumber",0.596,0.752808988764045
"micelle",0.09,1
"session",0.174,1
"chaplygin",0.172,1
"impact",0.882,0.871212121212121
"indicator",0.288,1
"kagome",0.248,0.0909090909090909
"pmma",0.292,0.6875
"failed",0.168,0
"instanteneous",0.11,0
"condon",0.042,0.583333333333333
"synchronization",0.578,1
"preparing",0.25,0.0149253731343284
"closely",0.092,0
"transversal",0.468,0.510204081632653
"stirling",0.708,0.238095238095238
"wightman",0.824,0.517647058823529
"inbuilt",0.036,0
"seperable",0.032,0.142857142857143
"funtion",0.158,1
"undamped",0.466,0
"obscura",0.184,0.888888888888889
"set",0.692,0.525499412455934
"see",0.446,0.0445544554455446
"sec",0.32,0.715346534653465
"migration",0.536,1
"sea",0.902,0.922330097087379
"sen",0.246,0.541666666666667
"sem",0.4,0.944444444444444
"outward",0.346,0.223175965665236
"topmost",0.14,0.96
"epitaxial",0.054,0
"ligth",0.044,0.857142857142857
"selectively",0.11,0
"disproof",0.508,0.714285714285714
"transformators",0.39,1
"phosphorous",0.318,0
"coprocessor",0.33,1
"whole",0.174,0.118473895582329
"volcanic",0.126,0
"seems",0.186,0
"smashing",0.45,0.142857142857143
"corresponds",0.308,0.329183955739972
"community",0.478,1
"hollow",0.772,0.39922480620155
"agents",0.296,1
"acceptance",0.568,0.983333333333333
"hitting",0.262,0.0177777777777778
"citations",0.418,1
"fire",0.978,0.704225352112676
"wheeler",0.75,0.896551724137931
"fadaray",0.01,0.333333333333333
"wendelstein",0.054,0.666666666666667
"wheeled",0.284,0
"ferrites",0.018,1
"capacitative",0.046,0
"macroworld",0.064,0.666666666666667
"formats",0.108,1
"mott",0.616,0.815384615384615
"vanish",0.51,0.157370517928287
"funny",0.09,0.0285714285714286
"elevated",0.076,0
"underspecified",0.08,0
"teeter",0.064,1
"indicies",0.268,1
"levels",0.628,1
"leaps",0.19,0.8
"heterostructure",0.628,1
"focal",0.318,0
"recent",0.286,0
"regulating",0.106,0
"clearance",0.104,1
"eigenenergy",0.31,0.647058823529412
"hypothesized",0.136,0
"woodward",0.106,0.4
"plasmonic",0.598,0.0555555555555556
"contradicting",0.284,0.0416666666666667
"dissociation",0.412,1
"inclometer",0.08,1
"chest",0.208,0.724137931034483
"pillars",0.06,1
"hues",0.022,1
"location",0.486,0.997989949748744
"relevance",0.714,0.9875
"backscatter",0.16,0.666666666666667
"hoods",0.056,1
"pertinent",0.082,0.3
"topologically",0.232,0
"reducer",0.146,0.833333333333333
"towed",0.112,0.111111111111111
"lanczos",0.228,0.619047619047619
"sight",0.188,0.87218045112782
"twinkle",0.022,0.375
"efficiencies",0.46,1
"inclination",0.778,0.983606557377049
"agreement",0.304,1
"tidal",0.516,0.0707317073170732
"anything",0.56,1
"computational",0.39,0.028673835125448
"integral",0.784,0.173562058526741
"primarily",0.102,0
"next",0.204,0
"criticisms",0.34,0.727272727272727
"retrieving",0.21,0.111111111111111
"specifically",0.318,0.000733137829912023
"occupy",0.092,0.0227272727272727
"milne",0.054,1
"compressible",0.514,0.0087719298245614
"retina",0.314,0.984126984126984
"link",0.482,0.840182648401826
"line",0.658,1
"gurzadyan",0.052,1
"alcubierre",0.764,0.141666666666667
"electrophorus",0.354,1
"defined",0.216,0
"deformable",0.162,0.0454545454545455
"formalism",0.702,0.993325917686318
"defines",0.212,0.172211350293542
"phantom",0.226,0.843434343434343
"codes",0.478,0.957142857142857
"preventing",0.124,0.0119047619047619
"bobbing",0.092,0
"swirl",0.158,0.642857142857143
"sails",0.154,0.7
"wrongly",0.116,0
"coils",0.714,0.968197879858657
"sided",0.014,0
"robots",0.308,0.96875
"bolzmann",0.064,0.714285714285714
"sides",0.282,1
"electromagnet",0.934,0.910344827586207
"kinetics",0.81,1
"sawyer",0.024,1
"summit",0.028,1
"walker",0.548,0.933333333333333
"chalk",0.422,0.785714285714286
"code",0.792,0.950549450549451
"diagonalisable",0.178,0
"results",0.562,1
"baby",0.578,0.909090909090909
"nanoparticle",0.75,0.91304347826087
"send",0.118,0.0237623762376238
"outwards",0.308,0.855555555555556
"sens",0.138,1
"sent",0.128,0.0498442367601246
"entangle",0.612,0.0606060606060606
"garden",0.224,0.966666666666667
"categories",0.482,1
"plancks",0.574,1
"disordered",0.286,0
"mediterranean",0.272,0.4
"greenberger",0.124,1
"index",0.838,1
"twins",0.542,0.952380952380952
"bird",0.844,0.991935483870968
"splittings",0.426,1
"led",0.574,0
"lee",0.248,0.555555555555556
"leg",0.732,0.91156462585034
"leo",0.526,0.479166666666667
"lep",0.338,0.666666666666667
"leq",0.31,0.638230647709321
"les",0.364,0.636363636363636
"let",0.512,0.255380958668955
"lev",0.204,0.692307692307692
"aerodynamic",0.314,0
"stroboscopic",0.268,0.875
"calulate",0.136,0
"portions",0.12,1
"residents",0.252,1
"locc",0.494,0.533333333333333
"kuiper",0.142,0.785714285714286
"propel",0.13,0.0212765957446809
"standing",0.558,0.125502008032129
"doubt",0.504,0.855361596009975
"lock",0.738,0.674698795180723
"chloride",0.372,0.916666666666667
"occurred",0.076,0
"sharply",0.14,0
"cylindre",0.096,0.5
"jettisoned",0.026,0
"shroedingers",0.162,1
"galaxys",0.352,1
"noncommuting",0.21,0.25
"reproduce",0.096,0.0142857142857143
"drill",0.2,0.392156862745098
"bent",0.43,0.264864864864865
"depiction",0.32,1
"bend",0.752,0.252659574468085
"shrimp",0.166,1
"docking",0.122,0.25
"pair",0.876,0.931754874651811
"rlgc",0.246,1
"animal",0.574,0.56140350877193
"stand",0.62,0.293010752688172
"npn",0.284,0.125
"aspiring",0.27,0.0769230769230769
"notebook",0.204,0.875
"demonstrating",0.172,0.0266666666666667
"npt",0.554,0.411764705882353
"efficiently",0.274,0
"boeing",0.232,0.428571428571429
"vielbein",0.362,0.777777777777778
"allow",0.098,0.033041788143829
"alloy",0.8,0.962962962962963
"comma",0.314,0.8
"absorbative",0.094,0
"recreating",0.104,0
"hobby",0.132,0.951219512195122
"symmetrization",0.384,1
"designs",0.436,0.861111111111111
"piecing",0.112,0
"billiard",0.532,0.875
"earthlings",0.37,0.9
"photodetachment",0.166,1
"kpz",0.144,0.6
"equlibrium",0.366,1
"sufficiently",0.104,0
"mcrf",0.204,0.8
"beginner",0.708,0.905555555555556
"multiparticle",0.568,0.923076923076923
"lithography",0.412,1
"psia",0.274,0.5
"axises",0.058,0.875
"psin",0.256,1
"bad",0.128,0
"etymology",0.246,1
"bunches",0.186,0.958333333333333
"psis",0.26,1
"hybridisation",0.344,1
"interactions",0.762,0.995812395309883
"inhaling",0.282,0.125
"unipolar",0.082,0
"surely",0.11,0.0014903129657228
"spill",0.73,0.227272727272727
"david",0.492,0.456521739130435
"quaternions",0.71,1
"stimulate",0.12,0.142857142857143
"graviation",0.136,1
"transmitters",0.356,0.904761904761905
"blown",0.08,0.038961038961039
"straining",0.08,0
"owner",0.082,1
"blows",0.066,0.0821917808219178
"percussion",0.194,0.875
"gcse",0.346,0.571428571428571
"norton",0.228,0.72
"spaceship",0.934,0.935714285714286
"painful",0.092,0.0526315789473684
"electromagetic",0.056,0
"steel",0.916,1
"breathable",0.254,0.0714285714285714
"punctured",0.142,0
"steep",0.068,0
"steer",0.35,0.384615384615385
"clearly",0.194,0
"prohibits",0.152,0.260869565217391
"documents",0.374,1
"studying",0.35,0.00735294117647059
"mechanism",0.652,1
"adjunct",0.038,1
"decomposing",0.174,0.0232558139534884
"schematically",0.138,0
"opertors",0.106,1
"ignites",0.036,0.4
"ignited",0.064,0
"veneziano",0.804,0.78125
"dissociate",0.208,0.222222222222222
"technetium",0.606,0.857142857142857
"arcseconds",0.26,0.714285714285714
"molecules",0.822,0.958571428571429
"olympics",0.344,1
"hopf",0.696,0.675675675675676
"exchanged",0.11,0
"feigel",0.106,0.285714285714286
"exchanger",0.74,0.893939393939394
"exchanges",0.296,1
"streamlines",0.828,0.9375
"undergrad",0.692,0.167597765363128
"streamlined",0.21,0
"traceless",0.75,0.586538461538462
"nist",0.294,0.25
"temporarily",0.142,0
"benard",0.224,0.8
"edition",0.57,0.981072555205047
"slanted",0.154,0
"heaters",0.426,0.956521739130435
"interacting",0.692,0.201010101010101
"vitamin",0.032,0.333333333333333
"restrictions",0.534,1
"figured",0.086,0
"drum",0.85,0.91869918699187
"figures",0.68,0.947169811320755
"calcuation",0.084,1
"poissonian",0.19,0
"crafted",0.004,0
"selfadjoint",0.214,1
"trajectory",0.892,0.952941176470588
"hottest",0.354,0.142857142857143
"ballast",0.18,0.833333333333333
"guass",0.094,0.833333333333333
"gunpowder",0.21,1
"bolide",0.042,1
"laser",0.944,0.91948608137045
"prelude",0.18,0.8
"maud",0.252,1
"dsin",0.04,0.894736842105263
"rigged",0.234,0
"edm",0.408,0.866666666666667
"pso",0.186,1
"rips",0.108,0.555555555555556
"hubbard",0.692,0.794520547945205
"comonoids",0.096,1
"phi",0.738,0.794878706199461
"ball",0.922,0.968922651933702
"dusk",0.16,1
"bald",0.066,0.166666666666667
"robotic",0.04,0
"dust",0.926,0.854663774403471
"eulerian",0.484,0
"concordance",0.004,1
"coolants",0.092,1
"colour",0.924,0.790830945558739
"command",0.202,0.942857142857143
"octaves",0.058,1
"bananas",0.12,0.7
"ferrous",0.15,0
"moments",0.772,0.988826815642458
"cutkosky",0.462,0.777777777777778
"glug",0.268,1
"momenta",0.44,0.910321489001692
"glue",0.586,0.479452054794521
"derivate",0.202,0.55
"omnidirectional",0.34,0.1
"spinless",0.384,0.382352941176471
"magnify",0.152,0.0952380952380952
"smithsonian",0.084,0
"psf",0.69,0.767441860465116
"efimov",0.13,0.333333333333333
"susceptibilities",0.738,1
"diffeomorphic",0.118,0.125
"accelerating",0.666,0.0991058122205663
"mhz",0.27,0.809859154929577
"mhv",0.326,0.714285714285714
"plummers",0.122,1
"psg",0.556,0.923076923076923
"replacement",0.182,0.980392156862745
"indications",0.418,1
"ballon",0.296,0.947368421052632
"footage",0.154,1
"hurricanes",0.416,0.916666666666667
"astrophoto",0.054,1
"transport",0.844,0.761517615176152
"avoid",0.072,0.0297872340425532
"cosines",0.312,1
"temperture",0.198,1
"electrically",0.202,0
"stage",0.304,0.992779783393502
"gained",0.056,0
"ingest",0.112,0
"seeds",0.382,0.947368421052632
"reproducing",0.324,0.03125
"topspin",0.26,0.928571428571429
"justifying",0.316,0.0810810810810811
"conways",0.25,0.454545454545455
"sunphotometer",0.012,0
"naturally",0.256,0
"function",0.84,0.993971567392478
"recirculate",0.158,0
"funnel",0.676,0.886792452830189
"delivery",0.12,1
"construction",0.78,1
"transmon",0.362,0.545454545454545
"delivers",0.11,0.375
"count",0.656,0.502475247524752
"deficiency",0.152,0.933333333333333
"official",0.23,0.0952380952380952
"smooth",0.482,0.0798192771084337
"harvested",0.098,0
"entrainment",0.226,0.25
"bearing",0.658,0.753424657534247
"recognize",0.064,0.037593984962406
"denote",0.324,0.172872340425532
"sublattices",0.252,1
"determinacy",0.104,1
"variety",0.122,1
"hpp",0.132,0.75
"shannon",0.51,0.646153846153846
"footprints",0.122,1
"metallicity",0.59,1
"fundamentally",0.218,0
"droplet",0.804,0.991561181434599
"buoy",0.432,1
"eqution",0.208,1
"aviation",0.494,0.875
"rangle",0.544,0.859409402927082
"oldest",0.276,0
"sputtered",0.012,0
"physiological",0.158,0
"slowest",0.242,0.0952380952380952
"electrohydrodynamics",0.498,1
"blanket",0.796,1
"distort",0.178,0.169230769230769
"meassured",0.076,0
"pta",0.076,0.5
"rainfalls",0.588,1
"diffract",0.62,0.263157894736842
"indices",0.648,0.98297213622291
"resummation",0.602,1
"deutsch",0.298,0.8
"exergy",0.306,0.458333333333333
"established",0.142,0
"antumbra",0.094,0.6
"satifies",0.058,0
"counters",0.118,0.821428571428571
"notions",0.562,1
"pluto",0.95,0.793893129770992
"textured",0.06,0
"tevatron",0.622,1
"derivable",0.216,0.142857142857143
"rigorously",0.224,0.0132450331125828
"study",0.654,0.428458498023715
"smoke",0.62,0.816
"aka",0.212,0.461538461538462
"diameter",0.9,0.962151394422311
"excerting",0.006,0
"glance",0.16,0.976470588235294
"linearly",0.214,0.00218340611353712
"fractions",0.176,1
"vacuums",0.56,0.928571428571429
"slicks",0.006,0.666666666666667
"thermionic",0.484,0
"harnessing",0.046,0
"dubbed",0.02,0.0909090909090909
"grover",0.63,0.878048780487805
"mechanic",0.652,0.490566037735849
"gallons",0.236,1
"mechanik",0.218,0.5
"fluidics",0.236,1
"quiver",0.658,0.714285714285714
"counterexamples",0.626,0.91304347826087
"weinberg",0.842,0.551558752997602
"indifferent",0.064,0.2
"altitudes",0.558,0.912280701754386
"boats",0.12,0.918918918918919
"ordinary",0.204,0.00192678227360308
"classifying",0.28,0.0555555555555556
"doable",0.09,0
"sparticles",0.35,0.857142857142857
"receding",0.222,0.142857142857143
"alka",0.122,0
"inextensible",0.058,0
"green",0.666,0.040396881644224
"eigen",0.506,0.768361581920904
"zee",0.426,0.924242424242424
"tricked",0.002,0
"staggered",0.288,0
"semipermeable",0.11,0
"somewhere",0.22,0.00263157894736842
"denver",0.144,0.571428571428571
"pnmr",0.22,0.666666666666667
"precipitate",0.142,0.666666666666667
"bunching",0.6,0.4
"interpretive",0.222,0
"affected",0.132,0
"scene",0.462,0.991525423728814
"classified",0.132,0
"backgrounds",0.438,0.852941176470588
"voxel",0.004,0.666666666666667
"transient",0.594,0.626262626262626
"poincare",0.848,0.848066298342541
"singularly",0.012,0
"pigments",0.362,1
"vessels",0.656,1
"forth",0.316,0.569078947368421
"sliding",0.696,0.103151862464183
"bilayer",0.784,0.869565217391304
"recovering",0.12,0
"incorporated",0.07,0
"lummer",0.01,0.5
"drones",0.072,0.8
"equilibria",0.324,0.85
"obstructor",0.044,1
"melnikov",0.088,0.5
"airy",0.664,0.388059701492537
"inflate",0.25,0.0769230769230769
"damaging",0.202,0.0454545454545455
"enhancing",0.164,0.2
"minahan",0.198,0.8
"opencv",0.088,1
"isovector",0.186,0.875
"solely",0.052,0
"cauchys",0.098,0
"manner",0.398,0.995689655172414
"strength",0.788,1
"magnus",0.492,0.914285714285714
"appropiate",0.194,0.230769230769231
"drifting",0.21,0.152173913043478
"decohered",0.084,0
"sub",0.408,0.401496259351621
"demagnetize",0.82,0.157894736842105
"accounted",0.062,0
"notion",0.302,1
"heuristics",0.39,1
"bosonized",0.07,0
"infrared",0.528,0.00205338809034908
"visualisation",0.628,0.956521739130435
"hydrinos",0.238,1
"subtle",0.362,0.0803571428571429
"resemblance",0.308,1
"guidance",0.468,1
"electrophoresis",0.27,1
"version",0.458,1
"gutzwiller",0.522,0.947368421052632
"irregularities",0.414,1
"inelastically",0.058,0
"pitaevskii",0.206,1
"luminance",0.674,1
"lemonade",0.118,1
"depends",0.1,0.105729877216917
"brewster",0.48,0.9
"symmetric",0.732,0.0940460081190798
"paramagnetic",0.614,0.0277777777777778
"accord",0.206,1
"reproduction",0.608,0.923076923076923
"dlcz",0.084,1
"packages",0.198,0.976190476190476
"cop",0.616,0.864864864864865
"cos",0.274,0.89828137490008
"cor",0.188,0.842105263157895
"cox",0.386,0.975609756097561
"com",0.756,0.805109922756982
"eyesight",0.28,0.916666666666667
"polynomial",0.726,0.326446280991736
"broadening",0.618,0.618181818181818
"chimneys",0.256,1
"flexible",0.1,0
"cutouts",0.08,1
"families",0.25,1
"coherent",0.958,0.587887740029542
"depictions",0.3,1
"formatting",0.346,0.518518518518518
"voice",0.824,0.988235294117647
"overtaking",0.058,0
"noether",0.692,0.108317214700193
"diffuson",0.044,1
"phenomenological",0.148,0
